"","X","FISHSET_ID","SET_NO","TRIP","DATE_TIME3","SOAKMINP3P1","DEPTH","LATITUDE","LONGITUDE","YEAR","STATION","STRATUM_ID","NAFAREA_ID","Vess_fact","NUM_HOOK_HAUL","total_other_species","total_target_species","avg_weight"
"1500",1500,100091865,7,"J05-0172B","2005-06-25 01:25:00",715,118,43.86317,-64.21667,2005,48,"2","4XM",46,760,35,5,8.4
"1501",1501,100091889,1,"J05-0192A","2005-06-28 16:09:00",428,503.5,42.42867,-64.76317,2005,43,"2","4XN",48,960,106,14,17.6428571428571
"1502",1502,100091890,2,"J05-0192A","2005-06-28 23:42:00",778,500.75,42.4945,-64.58983,2005,21,"1","4XN",48,960,64,11,12.7272727272727
"1503",1503,100091891,3,"J05-0192A","2005-06-29 16:50:00",346,698.75,42.73417,-63.7455,2005,62,"3","4XN",48,480,11,1,11
"1504",1504,100091893,5,"J05-0192A","2005-06-30 01:53:00",782,502,42.77067,-63.51983,2005,61,"3","4XN",48,480,2,2,14
"1505",1505,100091895,7,"J05-0192A","2005-07-01 00:52:00",956,685.5,42.75783,-63.22667,2005,123,"3","4WL",48,960,46,4,24.5
"1506",1506,100091896,8,"J05-0192A","2005-06-30 20:12:00",642,540,42.781,-63.158,2005,132,"3","4WL",48,960,15,11,16
"1507",1507,100091897,9,"J05-0192A","2005-06-30 16:43:00",399,520,42.78033,-63.08683,2005,159,"3","4WL",48,960,10,6,17.5
"1508",1508,100091898,10,"J05-0192A","2005-07-01 15:52:00",457,491,42.815,-62.73433,2005,144,"3","4WL",48,960,24,8,14
"1509",1509,100091899,11,"J05-0192A","2005-07-01 22:39:00",701,697.25,42.825,-62.308,2005,146,"3","4WL",48,960,27,2,13.5
"1510",1510,100091913,14,"J05-0192B","2005-07-09 17:21:00",441,102.75,42.35333,-65.47417,2005,4,"1","4XN",48,960,49,17,7.64705882352941
"1511",1511,100091914,15,"J05-0192B","2005-07-10 00:15:00",720,186.25,42.57083,-66.05017,2005,9,"1","4XN",48,960,88,8,8.25
"1512",1512,100091915,16,"J05-0192B","2005-07-10 18:45:00",496,93.5,42.786,-65.88683,2005,20,"1","4XN",48,960,92,16,6.6875
"1513",1513,100091916,17,"J05-0192B","2005-07-10 23:55:00",645,119,43.0335,-66.0335,2005,16,"1","4XN",48,960,200,14,8
"1514",1514,100091917,1,"J05-0192C","2005-07-14 23:18:00",916,118.5,42.41783,-65.2515,2005,34,"2","4XN",48,960,162,6,12.6666666666667
"1515",1515,100091918,2,"J05-0192C","2005-07-14 17:34:00",410,117.5,42.625,-64.7685,2005,26,"1","4XN",48,960,131,19,6.94736842105263
"1516",1516,100091919,3,"J05-0192C","2005-07-15 23:58:00",937,106,42.7185,-64.41717,2005,13,"1","4XN",48,960,158,12,10.5
"1517",1517,100091920,4,"J05-0192C","2005-07-15 18:21:00",473,125.5,42.72417,-64.64067,2005,52,"2","4XN",48,960,143,2,15
"1518",1518,100104549,1,"J06-0097","2006-05-25 15:40:00",227,252.75,44.23383,-58.15383,2006,160,"3","4VS",50,960,27,3,8.33333333333333
"1519",1519,100104551,3,"J06-0097","2006-05-25 22:08:00",512,380,44.3515,-57.967,2006,283,"3","4VS",50,960,26,3,8.66666666666667
"1520",1520,100104552,4,"J06-0097","2006-05-26 14:15:00",341,453,44.32317,-57.55883,2006,98,"2","4VS",50,960,16,2,8.5
"1521",1521,100104553,5,"J06-0097","2006-05-26 20:58:00",630,448,44.38883,-57.27033,2006,284,"3","4VS",50,960,30,2,11.5
"1522",1522,100104554,6,"J06-0097","2006-05-26 17:53:00",415,558.25,44.37033,-57.337,2006,285,"3","4VS",50,960,61,0,NA
"1523",1523,100104573,25,"J06-0097","2006-05-31 20:15:00",609,388.5,44.59217,-56.73483,2006,147,"3","4VS",50,1080,20,6,31.1666666666667
"1524",1524,100104576,28,"J06-0097","2006-06-01 17:25:00",462,425.25,44.652,-56.46883,2006,72,"3","4VS",50,1320,15,10,26.9
"1525",1525,100104578,30,"J06-0097","2006-06-02 14:10:00",325,402,44.62567,-56.74283,2006,128,"3","4VS",50,960,9,3,12
"1526",1526,100104579,31,"J06-0097","2006-06-02 16:55:00",463,413.25,44.6355,-56.80283,2006,165,"3","4VS",50,960,5,5,33.8
"1527",1527,100104580,32,"J06-0097","2006-06-02 20:25:00",649,422,44.63717,-56.8565,2006,161,"3","4VS",50,960,22,2,41
"1528",1528,100104581,33,"J06-0097","2006-06-03 00:30:00",863,420.5,44.624,-56.9085,2006,137,"3","4VS",50,960,19,2,31
"1529",1529,100104598,50,"J06-0097","2006-06-08 13:40:00",283,431,44.8525,-56.872,2006,75,"2","4VS",50,1440,23,4,35
"1530",1530,100104675,1,"J06-0184","2006-06-06 15:32:00",399,140,43.757,-66.91417,2006,326,"2","4XQ",49,495,34,3,26.6666666666667
"1531",1531,100104677,3,"J06-0184","2006-06-06 17:53:00",517,148.5,43.80317,-66.93067,2006,327,"2","4XQ",49,495,20,0,NA
"1532",1532,100104679,5,"J06-0184","2006-06-06 20:34:00",612,121.75,43.8575,-66.75567,2006,328,"2","4XQ",49,495,17,0,NA
"1533",1533,100104681,7,"J06-0184","2006-06-07 14:20:00",364,121.5,43.97717,-66.6865,2006,329,"2","4XQ",49,495,13,4,12.25
"1534",1534,100104683,9,"J06-0184","2006-06-07 18:12:00",513,132.5,44.00617,-66.85117,2006,330,"2","4XR",49,495,8,0,NA
"1535",1535,100104685,11,"J06-0184","2006-06-07 20:27:00",571,188.5,44.18567,-66.801,2006,331,"2","4XR",49,495,4,0,NA
"1536",1536,100104687,13,"J06-0184","2006-06-08 15:16:00",405,61,44.18717,-66.6175,2006,332,"1","4XR",49,495,4,2,20
"1537",1537,100104689,15,"J06-0184","2006-06-08 18:37:00",582,106.25,44.19967,-66.6495,2006,333,"1","4XR",49,495,2,5,13.8
"1538",1538,100104691,17,"J06-0184","2006-06-08 22:28:00",649,151,44.43233,-66.316,2006,334,"2","4XR",49,495,7,2,7.5
"1539",1539,100104693,19,"J06-0184","2006-06-09 15:09:00",391,124.5,44.524,-66.2175,2006,335,"2","4XR",49,495,9,0,NA
"1540",1540,100104695,21,"J06-0184","2006-06-09 18:41:00",509,94.5,44.6655,-66.09,2006,336,"1","4XR",49,495,20,0,NA
"1541",1541,100104697,23,"J06-0184","2006-06-09 21:43:00",620,92.5,44.75967,-65.8995,2006,337,"1","4XR",49,495,18,2,8.5
"1542",1542,100104778,1,"J06-0183","2006-06-06 14:31:00",388,167,43.70583,-64.4375,2006,59,"2","4XO",43,936,602,0,NA
"1543",1543,100104779,2,"J06-0183","2006-06-06 18:06:00",528,153,43.5715,-64.44883,2006,31,"1","4XO",43,936,408,0,NA
"1544",1544,100104780,3,"J06-0183","2006-06-06 21:57:00",639,73.5,43.5055,-64.68667,2006,42,"2","4XO",43,936,19,1,14
"1545",1545,100104781,4,"J06-0183","2006-06-07 14:16:00",375,110.5,43.25833,-64.75833,2006,15,"1","4XO",43,936,56,5,10.4
"1546",1546,100104782,5,"J06-0183","2006-06-07 17:53:00",523,126,43.19433,-64.84583,2006,33,"2","4XO",43,936,36,5,10.6
"1547",1547,100104784,7,"J06-0183","2006-06-09 14:49:00",407,113.5,43.0335,-64.53717,2006,17,"1","4XN",43,936,93,9,7.22222222222222
"1548",1548,100104785,8,"J06-0183","2006-06-09 19:10:00",566,80,42.9585,-64.80883,2006,27,"1","4XN",43,936,81,8,12.625
"1549",1549,100104786,9,"J06-0183","2006-06-09 23:11:00",714,96.5,42.84267,-64.96983,2006,6,"1","4XO",43,936,53,3,9
"1550",1550,100104787,10,"J06-0183","2006-06-10 14:31:00",367,170,42.989,-65.2265,2006,36,"2","4XO",43,936,197,2,10
"1551",1551,100104788,11,"J06-0183","2006-06-10 19:29:00",513,109,42.75017,-65.30067,2006,50,"2","4XN",43,936,191,10,12
"1552",1552,100104790,13,"J06-0183","2006-06-11 15:00:00",385,140,43.1225,-65.17517,2006,49,"2","4XO",43,936,90,4,13.5
"1553",1553,100104791,14,"J06-0183","2006-06-11 18:01:00",473,116.5,43.0855,-65.30317,2006,37,"2","4XO",43,936,52,2,7
"1554",1554,100104792,15,"J06-0183","2006-06-11 21:08:00",575,113.5,43.10583,-65.44117,2006,18,"1","4XO",43,936,48,2,15
"1555",1555,100104794,17,"J06-0183","2006-06-12 18:12:00",498,104.5,42.7585,-65.436,2006,51,"2","4XN",43,936,221,8,7.625
"1556",1556,100104936,1,"J06-0181","2006-06-15 14:02:00",362,59,44.01267,-61.08967,2006,40,"2","4WH",58,1000,17,0,NA
"1557",1557,100104937,2,"J06-0181","2006-06-15 15:10:00",415,58.5,43.983,-61.08533,2006,30,"1","4WH",58,1000,9,0,NA
"1558",1558,100104938,3,"J06-0181","2006-06-15 16:48:00",479,57.25,43.94717,-61.13783,2006,35,"2","4WH",58,1000,9,1,10
"1559",1559,100104939,4,"J06-0181","2006-06-15 19:36:00",624,54.75,43.89967,-61.14183,2006,172,"3","4WH",58,1000,15,0,NA
"1560",1560,100104940,5,"J06-0181","2006-06-16 14:07:00",364,117,44.25133,-61.27467,2006,11,"1","4WH",58,1000,117,0,NA
"1561",1561,100104941,6,"J06-0181","2006-06-16 15:39:00",424,85.25,44.27133,-61.19683,2006,133,"3","4WH",58,1000,19,0,NA
"1562",1562,100104942,7,"J06-0181","2006-06-16 18:34:00",491,132,44.37967,-61.3645,2006,80,"2","4WH",58,1000,126,1,8
"1563",1563,100104943,8,"J06-0181","2006-06-17 14:09:00",369,81.75,44.56867,-60.9315,2006,90,"2","4WE",58,1000,8,0,NA
"1564",1564,100104944,9,"J06-0181","2006-06-17 15:24:00",428,79.5,44.5945,-60.94433,2006,86,"2","4WE",58,1000,14,0,NA
"1565",1565,100104945,10,"J06-0181","2006-06-17 16:48:00",497,71.5,44.61717,-60.91383,2006,99,"2","4WE",58,1000,6,1,40
"1566",1566,100105610,1,"J06-0182","2006-06-13 14:35:00",395,131,43.44967,-63.91317,2006,53,"2","4XN",46,900,457,1,2
"1567",1567,100105611,2,"J06-0182","2006-06-13 21:05:00",670,118.75,43.2925,-63.80233,2006,22,"1","4XN",46,1020,193,10,9.1
"1568",1568,100105612,3,"J06-0182","2006-06-14 14:47:00",394,101.5,43.212,-62.5375,2006,139,"3","4WL",46,900,24,23,9.1304347826087
"1569",1569,100105614,5,"J06-0182","2006-06-14 23:45:00",740,94.75,43.47533,-62.50133,2006,76,"2","4WL",46,1020,15,16,13.4375
"1570",1570,100105616,2,"J06-0210","2006-06-18 20:05:00",635,580.75,42.788,-63.13933,2006,159,"3","4WL",31,1000,64,4,13.75
"1571",1571,100105617,3,"J06-0210","2006-06-18 23:46:00",821,544,42.78867,-63.04817,2006,132,"3","4WL",31,1000,42,3,10.6666666666667
"1572",1572,100105619,5,"J06-0210","2006-06-19 16:16:00",416,502.75,42.7755,-63.452,2006,61,"3","4XN",31,1000,30,2,13.5
"1573",1573,100105620,6,"J06-0210","2006-06-21 02:10:00",1036,537.25,42.79033,-62.654,2006,144,"3","4WL",31,1000,22,8,15.75
"1574",1574,100105621,7,"J06-0210","2006-06-20 22:03:00",757,496,42.824,-62.59083,2006,348,"2","4WL",31,1000,33,2,16
"1575",1575,100105623,9,"J06-0210","2006-06-21 23:38:00",887,117.5,42.88567,-62.656,2006,349,"2","4WL",31,1000,59,0,NA
"1576",1576,100105624,10,"J06-0210","2006-06-21 18:22:00",466,692.75,42.86117,-62.38783,2006,146,"3","4WL",31,1000,23,5,20.6
"1577",1577,100105625,11,"J06-0210","2006-06-22 17:06:00",512,699.5,42.76433,-63.22867,2006,123,"3","4WL",31,1000,42,8,31
"1578",1578,100105626,12,"J06-0210","2006-06-24 00:06:00",841,468.5,42.49,-64.63583,2006,43,"2","4XN",31,1000,245,1,15
"1579",1579,100105627,13,"J06-0210","2006-06-23 18:39:00",484,436.5,42.511,-64.568,2006,21,"1","4XN",31,1000,81,0,NA
"1580",1580,100105628,14,"J06-0210","2006-06-24 23:20:00",787,112.25,42.776,-64.615,2006,52,"2","4XN",31,1000,57,12,5.75
"1581",1581,100105629,15,"J06-0210","2006-06-24 18:45:00",464,113.5,42.76683,-64.50517,2006,13,"1","4XN",31,1000,100,2,6
"1582",1582,100105630,16,"J06-0210","2006-06-26 01:32:00",1155,116,42.64533,-64.82317,2006,26,"1","4XN",31,1000,93,5,10.2
"1583",1583,100105631,17,"J06-0210","2006-06-25 18:02:00",496,115,42.414,-65.292,2006,34,"2","4XN",31,1000,85,5,18.4
"1584",1584,100105632,1,"J06-0237","2006-06-21 14:32:00",371,91.25,43.159,-64.0675,2006,45,"2","4XN",46,900,54,5,11.4
"1585",1585,100105633,2,"J06-0237","2006-06-21 17:56:00",532,92.75,43.10017,-64.093,2006,39,"2","4XN",46,900,74,6,13.1666666666667
"1586",1586,100105634,3,"J06-0237","2006-06-21 21:30:00",704,96.25,43.05133,-64.07833,2006,41,"2","4XN",46,900,54,9,10.2222222222222
"1587",1587,100105635,4,"J06-0237","2006-06-22 11:21:00",194,90.25,43.22117,-64.25683,2006,25,"1","4XN",46,900,65,7,7.57142857142857
"1588",1588,100105636,5,"J06-0237","2006-06-22 17:51:00",522,94.75,43.31833,-64.1625,2006,58,"2","4XN",46,900,68,19,5.52631578947368
"1589",1589,100105638,7,"J06-0237","2006-06-23 11:10:00",186,121.75,44.04583,-64.0125,2006,5,"1","4XM",46,900,74,4,12.25
"1590",1590,100105639,8,"J06-0237","2006-06-23 18:47:00",549,119.75,43.96933,-64.18867,2006,48,"2","4XM",46,900,25,9,12.8888888888889
"1591",1591,100106286,1,"J06-0250","2006-06-27 14:23:00",363,87.75,43.118,-65.77567,2006,1,"1","4XO",48,495,23,0,NA
"1592",1592,100106288,3,"J06-0250","2006-06-27 16:43:00",473,94.75,43.07533,-65.72483,2006,47,"2","4XO",48,495,62,3,11
"1593",1593,100106290,5,"J06-0250","2006-06-27 20:18:00",603,121,43.00667,-65.58583,2006,44,"2","4XO",48,990,190,0,NA
"1594",1594,100106291,6,"J06-0250","2006-06-27 22:48:00",700,127,42.93833,-65.52067,2006,38,"2","4XO",48,990,179,0,NA
"1595",1595,100106292,7,"J06-0250","2006-06-28 14:19:00",371,102,42.772,-65.816,2006,20,"1","4XP",48,990,259,1,13
"1596",1596,100106294,9,"J06-0250","2006-06-28 18:08:00",535,94,42.70783,-65.6645,2006,354,"2","4XP",48,990,46,10,12
"1597",1597,100106295,10,"J06-0250","2006-06-28 20:17:00",621,91,42.64267,-65.61367,2006,12,"1","4XP",48,990,82,8,6.625
"1598",1598,100106296,11,"J06-0250","2006-06-28 22:39:00",743,92,42.60817,-65.61517,2006,355,"2","4XP",48,990,76,14,7.78571428571429
"1599",1599,100106297,12,"J06-0250","2006-06-29 15:01:00",405,80,42.62083,-65.90867,2006,358,"2","4XP",48,990,74,8,9.625
"1600",1600,100106298,13,"J06-0250","2006-06-29 16:38:00",485,77,42.62467,-65.94417,2006,359,"1","4XP",48,990,53,12,7.41666666666667
"1601",1601,100106299,14,"J06-0250","2006-06-29 18:30:00",565,80,42.6105,-65.99533,2006,9,"1","4XP",48,990,61,7,3.71428571428571
"1602",1602,100106300,15,"J06-0250","2006-06-29 21:06:00",648,82.75,42.57083,-65.88733,2006,357,"2","4XP",48,990,23,9,4
"1603",1603,100106301,16,"J06-0250","2006-06-29 23:43:00",749,91.5,42.505,-65.7885,2006,2,"1","4XP",48,990,79,6,4.5
"1604",1604,100106302,17,"J06-0250","2006-06-30 14:21:00",373,224.5,42.22317,-65.771,2006,24,"1","4XP",48,990,66,6,10.5
"1605",1605,100106303,18,"J06-0250","2006-06-30 16:32:00",463,229.25,42.23467,-65.8745,2006,14,"1","4XP",48,990,64,3,11
"1606",1606,100106304,19,"J06-0250","2006-06-30 18:58:00",575,225.5,42.27617,-65.82417,2006,29,"1","4XP",48,990,103,3,11
"1607",1607,100106305,20,"J06-0250","2006-06-30 21:36:00",706,208,42.258,-65.72333,2006,28,"1","4XP",48,990,51,6,8.66666666666667
"1608",1608,100106615,1,"J06-0179","2006-07-05 15:50:00",460,364,43.39867,-60.39817,2006,124,"3","4WG",29,1040,12,10,11.9
"1609",1609,100106616,2,"J06-0179","2006-07-05 18:40:00",575,395.25,43.3705,-60.53917,2006,74,"2","4WG",29,1040,12,6,16.8333333333333
"1610",1610,100106617,3,"J06-0179","2006-07-05 21:50:00",695,417,43.3135,-60.725,2006,73,"2","4WJ",29,1040,18,2,9
"1611",1611,100106618,4,"J06-0179","2006-07-06 18:03:00",363,104,43.1905,-62.69667,2006,312,"2","4WL",29,1040,29,1,4
"1612",1612,100106619,5,"J06-0179","2006-07-06 21:30:00",495,99,43.3605,-62.77917,2006,170,"3","4WL",29,1040,8,4,12.5
"1613",1613,100106621,7,"J06-0179","2006-07-07 14:00:00",345,149,44.12617,-63.22267,2006,69,"1","4WK",29,1040,280,1,8
"1614",1614,100106622,8,"J06-0179","2006-07-07 16:50:00",398,147.5,44.3015,-63.13883,2006,77,"2","4WK",29,1040,160,3,11.3333333333333
"1615",1615,100106623,9,"J06-0179","2006-07-07 18:50:00",463,152.5,44.32433,-63.098,2006,97,"2","4WK",29,1040,215,0,NA
"1616",1616,100106624,10,"J06-0179","2006-07-07 20:40:00",522,115.25,44.36433,-63.21767,2006,102,"2","4WK",29,1040,6,4,25.75
"1617",1617,100106673,1,"J06-0163A","2006-06-24 14:30:00",370,214,47.24117,-60.28283,2006,316,"2","4VN",6,1050,92,22,4.77272727272727
"1618",1618,100106674,2,"J06-0163A","2006-06-24 17:30:00",502,160,47.22833,-60.22067,2006,315,"2","4VN",6,1050,30,25,4.64
"1619",1619,100106675,3,"J06-0163A","2006-06-24 20:30:00",643,209.5,47.15633,-60.18617,2006,324,"2","4VN",6,1050,22,15,7.4
"1620",1620,100106676,4,"J06-0163A","2006-06-24 23:45:00",770,283.5,47.0895,-60.01867,2006,323,"2","4VN",6,1050,26,1,45
"1621",1621,100106677,5,"J06-0163A","2006-06-25 14:50:00",374,198,46.90417,-59.918,2006,321,"2","4VN",6,1050,60,1,4
"1622",1622,100106678,6,"J06-0163A","2006-06-25 17:45:00",505,163.25,46.825,-59.8395,2006,320,"2","4VN",6,1050,53,3,5
"1623",1623,100106679,7,"J06-0163A","2006-06-25 20:20:00",605,131.25,46.79817,-59.85433,2006,314,"2","4VN",6,1050,84,3,3.66666666666667
"1624",1624,100106680,8,"J06-0163A","2006-06-25 23:07:00",727,134.5,46.7885,-59.97083,2006,313,"2","4VN",6,1050,19,0,NA
"1625",1625,100106681,9,"J06-0163A","2006-06-26 14:45:00",366,166.5,46.96817,-60.037,2006,322,"2","4VN",6,1050,17,2,3.5
"1626",1626,100106943,1,"J06-0270","2006-07-05 17:00:00",357,68.75,43.54733,-61.42617,2006,100,"2","4WH",60,1000,8,2,13
"1627",1627,100106944,2,"J06-0270","2006-07-05 20:03:00",479,80.75,43.40567,-61.42,2006,79,"2","4WJ",60,1000,25,2,8.5
"1628",1628,100106945,3,"J06-0270","2006-07-05 22:45:00",599,76,43.32417,-61.3765,2006,93,"2","4WJ",60,1000,21,1,12
"1629",1629,100106946,4,"J06-0270","2006-07-06 15:36:00",356,717.25,42.89317,-61.84533,2006,178,"3","4WJ",60,1000,32,3,13
"1630",1630,100106947,5,"J06-0270","2006-07-06 19:15:00",505,495.5,42.93467,-61.91767,2006,167,"3","4WJ",60,1000,41,1,12
"1631",1631,100106948,6,"J06-0270","2006-07-06 23:26:00",652,101.5,43.1125,-61.922,2006,120,"3","4WJ",60,1000,73,3,5
"1632",1632,100106949,7,"J06-0270","2006-07-07 16:44:00",418,87.25,43.52117,-61.96917,2006,126,"3","4WJ",60,1000,31,1,4
"1633",1633,100106950,8,"J06-0270","2006-07-07 20:44:00",528,129.75,43.7345,-62.22317,2006,101,"2","4WL",60,1000,34,0,NA
"1634",1634,100106951,9,"J06-0270","2006-07-08 00:02:00",660,112.75,43.887,-62.1725,2006,140,"3","4WL",60,1000,24,3,13
"1635",1635,100106952,10,"J06-0270","2006-07-08 14:58:00",306,92,43.93417,-61.7265,2006,162,"3","4WH",60,1000,13,1,4
"1636",1636,100106953,11,"J06-0270","2006-07-08 17:37:00",415,92,44.02083,-61.66117,2006,153,"3","4WH",60,1000,10,0,NA
"1637",1637,100106954,12,"J06-0270","2006-07-08 21:00:00",528,108,44.14367,-61.756,2006,91,"2","4WH",60,1000,116,0,NA
"1638",1638,100106955,13,"J06-0270","2006-07-09 13:26:00",218,152.5,44.14733,-62.45,2006,145,"3","4WK",60,1000,17,0,NA
"1639",1639,100106956,14,"J06-0270","2006-07-09 16:24:00",339,112,44.211,-62.37967,2006,23,"1","4WK",60,1000,23,2,4
"1640",1640,100106957,15,"J06-0270","2006-07-09 19:28:00",460,138.5,44.17767,-62.57283,2006,155,"3","4WK",60,1000,69,1,6
"1641",1641,100106958,16,"J06-0270","2006-07-10 15:29:00",319,178.5,44.14733,-63.052,2006,66,"1","4WK",60,1000,235,0,NA
"1642",1642,100106959,17,"J06-0270","2006-07-10 17:54:00",405,236.75,44.05733,-62.93767,2006,65,"1","4WK",60,1000,142,0,NA
"1643",1643,100106960,18,"J06-0270","2006-07-10 20:51:00",502,260.75,43.91383,-62.82017,2006,158,"3","4WL",60,1000,37,0,NA
"1644",1644,100106961,19,"J06-0270","2006-07-11 14:29:00",280,126.75,43.60483,-62.732,2006,121,"3","4WL",60,1000,24,0,NA
"1645",1645,100106962,20,"J06-0270","2006-07-11 16:54:00",354,223,43.69967,-62.81633,2006,141,"3","4WL",60,1000,7,0,NA
"1646",1646,100106963,21,"J06-0270","2006-07-11 19:27:00",422,253,43.62867,-63.038,2006,154,"3","4WL",60,1000,8,0,NA
"1647",1647,100107197,2,"J06-0172","2006-06-25 19:32:00",451,367,45.01667,-55.505,2006,237,"3","3PS",50,960,100,2,21.5
"1648",1648,100107198,3,"J06-0172","2006-06-26 14:45:00",327,155.5,45.12833,-55.04,2006,191,"1","3PS",50,960,47,3,7.66666666666667
"1649",1649,100107201,6,"J06-0172","2006-06-27 14:50:00",317,403,45.03667,-56.54667,2006,94,"2","3PS",50,960,11,3,19
"1650",1650,100107202,7,"J06-0172","2006-06-27 17:20:00",442,406.5,45.00167,-56.54833,2006,192,"1","3PS",50,960,16,2,24
"1651",1651,100107203,8,"J06-0172","2006-06-27 20:07:00",585,409.5,45.005,-56.60167,2006,143,"3","3PS",50,960,24,6,20.8333333333333
"1652",1652,100107204,9,"J06-0172","2006-06-28 14:10:00",290,245.5,45.37833,-56.42667,2006,280,"3","3PS",50,960,201,0,NA
"1653",1653,100107206,11,"J06-0172","2006-06-28 18:50:00",525,255.75,45.445,-56.485,2006,281,"3","3PS",50,960,100,0,NA
"1654",1654,100107207,12,"J06-0172","2006-06-28 21:31:00",663,247.5,45.48167,-56.50667,2006,282,"3","3PS",50,960,62,1,25
"1655",1655,100107228,33,"J06-0172","2006-07-05 17:56:00",461,388.5,43.97333,-58.605,2006,130,"3","4VC",50,1440,72,12,7.16666666666667
"1656",1656,100107234,39,"J06-0172","2006-07-07 22:00:00",680,407.5,44.23,-57.81667,2006,176,"3","4VC",50,1440,29,3,12.3333333333333
"1657",1657,100107303,6,"J06-0163B","2006-07-20 18:50:00",534,191.25,47.05517,-57.60517,2006,198,"3","3PS",6,1050,99,6,9.5
"1658",1658,100107324,1,"J06-0276","2006-07-05 14:54:00",409,152,44.8325,-61.25583,2006,68,"1","4WD",58,1000,16,0,NA
"1659",1659,100107325,2,"J06-0276","2006-07-05 16:57:00",500,190.75,44.86433,-61.173,2006,67,"1","4WD",58,1000,14,0,NA
"1660",1660,100107326,3,"J06-0276","2006-07-05 21:02:00",580,201,44.82817,-60.65033,2006,87,"2","4WE",58,1000,8,2,8
"1661",1661,100107327,4,"J06-0276","2006-07-06 14:01:00",359,204.75,44.8175,-59.9185,2006,164,"3","4VC",58,1000,33,9,18.8888888888889
"1662",1662,100107328,5,"J06-0276","2006-07-06 16:36:00",470,169,44.7995,-59.80683,2006,148,"3","4VC",58,1000,28,0,NA
"1663",1663,100107329,6,"J06-0276","2006-07-06 18:52:00",549,127.75,44.8095,-59.65183,2006,95,"2","4VC",58,1000,13,0,NA
"1664",1664,100107330,7,"J06-0276","2006-07-07 14:58:00",417,83.5,45.37283,-58.89367,2006,63,"1","4VC",58,1000,3,1,18
"1665",1665,100107332,9,"J06-0276","2006-07-07 20:15:00",587,89.75,45.21967,-59.2675,2006,173,"3","4VC",58,1000,2,0,NA
"1666",1666,100107333,10,"J06-0276","2006-07-07 22:24:00",641,103,45.24367,-59.49933,2006,64,"1","4VC",58,1000,7,0,NA
"1667",1667,100107417,1,"J06-0324","2006-07-15 17:17:00",544,226.5,42.66033,-66.8795,2006,269,"1","4XP",30,1015,7,0,NA
"1668",1668,100107418,2,"J06-0324","2006-07-15 22:51:00",685,340.25,42.50917,-67.29633,2006,301,"1","4XP",30,1015,11,0,NA
"1669",1669,100107419,3,"J06-0324","2006-07-16 03:32:00",800,353,42.44583,-66.87367,2006,302,"2","4XP",30,1015,31,0,NA
"1670",1670,100107420,4,"J06-0324","2006-07-16 07:31:00",952,234.25,42.5635,-66.71383,2006,270,"1","4XP",30,1015,64,0,NA
"1671",1671,100107421,5,"J06-0324","2006-07-17 07:45:00",1124,224.25,42.81767,-67.097,2006,279,"2","4XP",30,1015,76,0,NA
"1672",1672,100107422,6,"J06-0324","2006-07-17 11:25:00",1255,184.5,42.9475,-66.93017,2006,272,"1","4XP",30,1015,133,0,NA
"1673",1673,100107423,7,"J06-0324","2006-07-17 01:34:00",386,50.75,42.78017,-66.28417,2006,276,"1","4XP",30,1015,71,3,18.3333333333333
"1674",1674,100107424,8,"J06-0324","2006-07-17 20:13:00",334,177.5,43.0555,-67.00717,2006,273,"1","4XQ",30,870,158,0,NA
"1675",1675,100107425,9,"J06-0324","2006-07-17 23:21:00",435,146,43.0965,-66.80217,2006,275,"1","4XQ",30,725,131,2,16
"1676",1676,100107427,11,"J06-0324","2006-07-18 22:30:00",817,124,43.68083,-66.84233,2006,297,"1","4XQ",30,580,144,0,NA
"1677",1677,100107429,13,"J06-0324","2006-07-18 15:45:00",244,74.75,43.767,-66.4515,2006,298,"1","4XQ",30,580,101,3,10
"1678",1678,100107431,15,"J06-0324","2006-07-19 19:27:00",684,95.25,43.36083,-66.49283,2006,274,"1","4XQ",30,1015,25,0,NA
"1679",1679,100107432,16,"J06-0324","2006-07-20 00:01:00",765,116,43.13033,-66.591,2006,277,"2","4XQ",30,1015,97,2,4.5
"1680",1680,100107434,18,"J06-0324","2006-07-20 12:33:00",1225,78.25,43.22633,-66.19833,2006,278,"2","4XQ",30,1015,15,4,16.25
"1681",1681,100127698,1,"J07-0297","2007-07-04 15:54:00",390,59,45.04817,-65.21867,2007,345,"1","4XR",49,522,17,4,8.5
